,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,rooms_per_household,bedrooms_per_room,pop_per_household
14842,-121.88,37.34,40.0,1547.0,625.0,1493.0,543.0,1.2887,212500.0,<1H OCEAN,1.1510128913443831,0.4040077569489334,2.7495395948434624
14843,-118.55,34.37,21.0,7010.0,1063.0,3331.0,1038.0,6.776,278100.0,<1H OCEAN,1.0240847784200386,0.15164051355206848,3.2090558766859343
14844,-116.51,33.89,21.0,1284.0,306.0,537.0,233.0,1.95,61000.0,INLAND,1.3133047210300428,0.2383177570093458,2.3047210300429186
14845,-122.44,37.77,52.0,3475.0,807.0,1518.0,777.0,3.6186,500001.0,NEAR BAY,1.0386100386100385,0.23223021582733813,1.9536679536679538
14846,-118.09,34.07,45.0,726.0,146.0,568.0,160.0,3.0347,183200.0,<1H OCEAN,0.9125,0.20110192837465565,3.55
14847,-117.95,33.68,27.0,1732.0,303.0,1115.0,308.0,5.5312,239200.0,<1H OCEAN,0.9837662337662337,0.17494226327944573,3.6201298701298703
14848,-121.25,38.03,29.0,2465.0,327.0,859.0,315.0,6.6605,220700.0,INLAND,1.0380952380952382,0.13265720081135904,2.726984126984127
14849,-117.35,33.16,10.0,1684.0,515.0,902.0,449.0,3.7891,206300.0,NEAR OCEAN,1.1469933184855234,0.30581947743467935,2.0089086859688194
14850,-117.95,33.75,24.0,2027.0,358.0,1405.0,341.0,5.1416,231400.0,<1H OCEAN,1.0498533724340176,0.1766156882091761,4.120234604105572
14851,-117.26,33.19,4.0,2342.0,595.0,1518.0,545.0,2.9469,216100.0,NEAR OCEAN,1.091743119266055,0.25405636208368915,2.785321100917431
14852,-120.47,34.65,32.0,2193.0,430.0,1074.0,377.0,2.3333,130200.0,NEAR OCEAN,1.1405835543766578,0.19607843137254902,2.848806366047745
14853,-120.76,35.52,7.0,9613.0,1666.0,4487.0,1653.0,3.6667,250600.0,<1H OCEAN,1.0078644888082275,0.1733069801310725,2.7144585601935876
14854,-121.82,37.37,41.0,1558.0,281.0,970.0,304.0,4.4167,215200.0,<1H OCEAN,0.9243421052631579,0.1803594351732991,3.1907894736842106
14855,-122.16,37.42,34.0,4448.0,610.0,2571.0,581.0,11.0492,500001.0,NEAR OCEAN,1.0499139414802066,0.13714028776978418,4.42512908777969
14856,-122.02,37.34,26.0,1992.0,328.0,980.0,342.0,6.2475,350000.0,<1H OCEAN,0.9590643274853801,0.1646586345381526,2.865497076023392
14857,-122.61,38.09,18.0,6205.0,821.0,2311.0,756.0,6.9081,368700.0,<1H OCEAN,1.085978835978836,0.13231265108783238,3.056878306878307
14858,-117.73,34.07,33.0,1025.0,261.0,854.0,269.0,2.2596,119400.0,INLAND,0.9702602230483272,0.2546341463414634,3.174721189591078
14859,-122.04,37.96,16.0,2913.0,723.0,1705.0,693.0,2.9097,106300.0,NEAR BAY,1.0432900432900434,0.2481977342945417,2.4603174603174605
14860,-118.39,34.03,28.0,1722.0,536.0,1161.0,481.0,3.2228,232500.0,<1H OCEAN,1.1143451143451144,0.31126596980255516,2.413721413721414
14861,-118.44,33.98,21.0,18132.0,5419.0,7431.0,4930.0,5.3359,500001.0,<1H OCEAN,1.099188640973631,0.2988638870505184,1.5073022312373225
14862,-117.92,33.93,12.0,4415.0,890.0,1532.0,854.0,3.75,166300.0,<1H OCEAN,1.0421545667447307,0.2015855039637599,1.7939110070257611
14863,-117.27,34.5,8.0,3567.0,543.0,1133.0,419.0,5.3733,302600.0,INLAND,1.295942720763723,0.15222876366694701,2.704057279236277
14864,-117.91,33.82,29.0,1444.0,326.0,1038.0,271.0,2.3843,182900.0,<1H OCEAN,1.2029520295202951,0.2257617728531856,3.830258302583026
14865,-122.03,37.56,31.0,4981.0,964.0,2841.0,924.0,4.8962,220200.0,NEAR BAY,1.0432900432900434,0.19353543465167636,3.074675324675325
14866,-122.86,38.44,31.0,1534.0,292.0,716.0,288.0,3.4471,209500.0,<1H OCEAN,1.0138888888888888,0.19035202086049544,2.486111111111111
14867,-122.02,36.96,52.0,775.0,305.0,1054.0,305.0,2.0172,112500.0,NEAR OCEAN,1.0,0.3935483870967742,3.455737704918033
14868,-118.03,33.85,23.0,5495.0,1141.0,2873.0,1004.0,3.9156,224100.0,<1H OCEAN,1.1364541832669324,0.20764331210191084,2.8615537848605577
14869,-117.23,32.86,15.0,1703.0,320.0,587.0,282.0,5.0855,209800.0,NEAR OCEAN,1.1347517730496455,0.18790369935408102,2.0815602836879434
14870,-122.38,40.57,43.0,2251.0,542.0,1479.0,512.0,1.5676,58200.0,INLAND,1.05859375,0.24078187472234563,2.888671875
14871,-119.84,34.45,26.0,4424.0,616.0,1839.0,601.0,6.3654,331200.0,NEAR OCEAN,1.0249584026622296,0.13924050632911392,3.059900166389351
14872,-122.21,38.11,31.0,2766.0,604.0,1441.0,552.0,3.1768,131000.0,NEAR BAY,1.0942028985507246,0.21836587129428778,2.6105072463768115
14873,-122.46,37.73,52.0,3547.0,506.0,1276.0,491.0,8.0069,426800.0,NEAR BAY,1.030549898167006,0.14265576543557937,2.5987780040733197
14874,-118.35,34.17,47.0,858.0,170.0,365.0,171.0,2.0385,225000.0,<1H OCEAN,0.9941520467836257,0.19813519813519814,2.134502923976608
14875,-118.06,33.8,21.0,2196.0,504.0,1215.0,477.0,4.8,196900.0,<1H OCEAN,1.0566037735849056,0.22950819672131148,2.547169811320755
14876,-121.91,37.44,24.0,1212.0,251.0,799.0,242.0,5.0808,212500.0,<1H OCEAN,1.037190082644628,0.2070957095709571,3.3016528925619837
14877,-117.2,34.48,7.0,4998.0,953.0,2764.0,891.0,3.205,101900.0,INLAND,1.0695847362514028,0.1906762705082033,3.102132435465769
14878,-119.81,36.77,49.0,1749.0,314.0,705.0,300.0,3.15,72200.0,INLAND,1.0466666666666666,0.17953116066323613,2.35
14879,-121.27,37.87,34.0,1010.0,206.0,678.0,234.0,2.9531,104000.0,INLAND,0.8803418803418803,0.20396039603960395,2.8974358974358974
14880,-117.92,34.12,32.0,2552.0,576.0,2161.0,548.0,2.9459,144400.0,<1H OCEAN,1.051094890510949,0.22570532915360503,3.9434306569343067
14881,-118.43,34.26,37.0,1269.0,348.0,1835.0,335.0,3.2583,147200.0,<1H OCEAN,1.0388059701492538,0.27423167848699764,5.477611940298507
14882,-118.12,34.15,19.0,557.0,216.0,673.0,212.0,2.1763,168800.0,<1H OCEAN,1.0188679245283019,0.3877917414721723,3.1745283018867925
14883,-118.17,34.06,43.0,464.0,,416.0,120.0,2.475,142600.0,<1H OCEAN,,,3.466666666666667
14884,-118.14,33.77,51.0,2812.0,621.0,1171.0,566.0,3.875,342900.0,NEAR OCEAN,1.0971731448763251,0.2208392603129445,2.068904593639576
14885,-121.55,38.59,36.0,435.0,95.0,285.0,90.0,1.2292,69600.0,INLAND,1.0555555555555556,0.21839080459770116,3.1666666666666665
14886,-119.88,34.43,16.0,1734.0,365.0,962.0,391.0,4.4777,282500.0,NEAR OCEAN,0.9335038363171355,0.2104959630911188,2.4603580562659846
14887,-122.91,39.06,21.0,1236.0,238.0,601.0,261.0,1.939,100300.0,INLAND,0.9118773946360154,0.1925566343042071,2.3026819923371646
14888,-117.99,33.68,14.0,3305.0,841.0,2272.0,769.0,3.4899,216700.0,<1H OCEAN,1.093628088426528,0.2544629349470499,2.954486345903771
14889,-121.9,37.34,52.0,241.0,69.0,385.0,64.0,2.619,212500.0,<1H OCEAN,1.078125,0.2863070539419087,6.015625
14890,-118.31,34.04,37.0,2338.0,686.0,2376.0,630.0,1.767,170300.0,<1H OCEAN,1.0888888888888888,0.2934131736526946,3.7714285714285714
14891,-117.98,33.71,26.0,1905.0,373.0,1098.0,368.0,4.8611,229600.0,<1H OCEAN,1.013586956521739,0.1958005249343832,2.983695652173913
14892,-117.9,33.88,35.0,2062.0,353.0,991.0,357.0,5.2897,230400.0,<1H OCEAN,0.988795518207283,0.17119301648884577,2.775910364145658
14893,-124.05,40.85,31.0,2414.0,428.0,1005.0,401.0,3.5156,143000.0,NEAR OCEAN,1.0673316708229426,0.17729908864954433,2.506234413965087
14894,-118.46,34.16,28.0,2795.0,622.0,1173.0,545.0,4.4423,280400.0,<1H OCEAN,1.1412844036697247,0.2225402504472272,2.152293577981651
14895,-120.98,37.59,2.0,5042.0,834.0,2784.0,787.0,4.6484,145900.0,INLAND,1.059720457433291,0.16541055136850455,3.537484116899619
14896,-121.71,39.42,21.0,1432.0,284.0,862.0,275.0,2.2813,57600.0,INLAND,1.0327272727272727,0.19832402234636873,3.1345454545454547
14897,-118.23,33.9,31.0,2143.0,522.0,2276.0,519.0,1.8095,100800.0,<1H OCEAN,1.0057803468208093,0.2435837610825945,4.3853564547206165
14898,-118.66,34.1,12.0,2560.0,365.0,907.0,366.0,10.076,500001.0,NEAR OCEAN,0.9972677595628415,0.142578125,2.478142076502732
14899,-117.98,34.08,17.0,3640.0,830.0,3537.0,807.0,3.4784,152200.0,INLAND,1.0285006195786865,0.22802197802197802,4.382899628252788
14900,-118.16,33.84,36.0,2831.0,573.0,1462.0,569.0,3.8646,214600.0,<1H OCEAN,1.0070298769771528,0.20240197809961144,2.5694200351493848
14901,-118.04,33.76,25.0,4061.0,545.0,1623.0,527.0,7.1572,294900.0,<1H OCEAN,1.0341555977229602,0.13420339817778873,3.079696394686907
14902,-117.85,34.09,16.0,4556.0,639.0,2066.0,651.0,6.4667,263900.0,<1H OCEAN,0.9815668202764977,0.14025460930640912,3.17357910906298
14903,-116.95,32.84,31.0,1307.0,,752.0,231.0,3.4286,129400.0,<1H OCEAN,,,3.2554112554112553
14904,-122.05,37.36,29.0,1733.0,255.0,679.0,278.0,7.5337,406800.0,<1H OCEAN,0.9172661870503597,0.14714368147720716,2.4424460431654675
14905,-117.23,32.81,28.0,1508.0,263.0,996.0,267.0,3.8026,270000.0,NEAR OCEAN,0.9850187265917603,0.17440318302387267,3.730337078651685
14906,-117.05,32.69,21.0,991.0,210.0,695.0,203.0,3.625,144300.0,NEAR OCEAN,1.0344827586206897,0.2119071644803229,3.4236453201970445
14907,-122.03,37.34,25.0,5404.0,906.0,2338.0,883.0,6.0577,451800.0,<1H OCEAN,1.0260475651189127,0.16765358993338267,2.6477916194790487
14908,-118.34,34.02,49.0,1609.0,371.0,896.0,389.0,2.5156,136600.0,<1H OCEAN,0.9537275064267352,0.23057799875699192,2.303341902313625
14909,-118.29,33.92,40.0,1935.0,461.0,1616.0,433.0,2.875,120200.0,<1H OCEAN,1.0646651270207852,0.23824289405684754,3.7321016166281753
14910,-121.97,37.79,16.0,3873.0,484.0,1451.0,501.0,6.7857,341300.0,<1H OCEAN,0.9660678642714571,0.12496772527756261,2.8962075848303392
14911,-121.39,38.63,34.0,1226.0,180.0,359.0,167.0,3.8068,150400.0,INLAND,1.0778443113772456,0.1468189233278956,2.1497005988023954
14912,-121.83,37.28,19.0,2644.0,833.0,2317.0,780.0,3.1042,183100.0,<1H OCEAN,1.067948717948718,0.315052950075643,2.9705128205128206
14913,-122.24,37.85,52.0,2612.0,365.0,901.0,367.0,7.2354,391100.0,NEAR BAY,0.9945504087193461,0.139739663093415,2.455040871934605
14914,-121.47,38.13,13.0,3192.0,715.0,1768.0,626.0,2.2619,123500.0,INLAND,1.1421725239616614,0.22399749373433583,2.8242811501597442
14915,-122.05,37.37,35.0,1365.0,256.0,662.0,262.0,5.6533,291400.0,<1H OCEAN,0.9770992366412213,0.18754578754578755,2.5267175572519083
14916,-121.83,37.31,19.0,11181.0,1895.0,7817.0,1853.0,5.6058,232700.0,<1H OCEAN,1.0226659471127901,0.16948394597978714,4.21856449001619
14917,-122.03,37.97,20.0,3968.0,931.0,2629.0,903.0,2.9915,166700.0,NEAR BAY,1.0310077519379846,0.23462701612903225,2.91140642303433
14918,-118.42,34.08,48.0,2413.0,261.0,770.0,248.0,15.0001,500001.0,<1H OCEAN,1.0524193548387097,0.10816411106506424,3.1048387096774195
14919,-117.02,32.95,25.0,1909.0,334.0,1043.0,322.0,3.7784,160100.0,<1H OCEAN,1.0372670807453417,0.1749607124148769,3.239130434782609
14920,-118.38,34.14,42.0,1253.0,225.0,492.0,224.0,7.7112,386700.0,<1H OCEAN,1.0044642857142858,0.17956903431763768,2.1964285714285716
14921,-122.65,38.24,24.0,1948.0,310.0,922.0,313.0,4.95,243600.0,<1H OCEAN,0.9904153354632588,0.1591375770020534,2.9456869009584663
14922,-122.08,37.62,27.0,1826.0,309.0,1016.0,313.0,5.64,206500.0,NEAR BAY,0.987220447284345,0.1692223439211391,3.246006389776358
14923,-121.55,38.51,14.0,5490.0,851.0,2415.0,837.0,6.5253,216800.0,INLAND,1.016726403823178,0.15500910746812385,2.8853046594982077
14924,-117.25,32.72,33.0,1677.0,228.0,629.0,239.0,6.597,496400.0,NEAR OCEAN,0.9539748953974896,0.13595706618962433,2.6317991631799162
14925,-117.88,33.75,50.0,1344.0,228.0,747.0,234.0,4.5125,195400.0,<1H OCEAN,0.9743589743589743,0.16964285714285715,3.1923076923076925
14926,-120.89,37.54,30.0,509.0,115.0,275.0,115.0,2.2679,250000.0,INLAND,1.0,0.22593320235756384,2.391304347826087
14927,-120.46,36.87,20.0,1287.0,310.0,954.0,269.0,1.3386,63000.0,INLAND,1.1524163568773234,0.24087024087024086,3.546468401486989
14928,-121.7,36.84,19.0,2511.0,465.0,1551.0,450.0,4.9107,231900.0,<1H OCEAN,1.0333333333333334,0.18518518518518517,3.4466666666666668
14929,-122.2,40.26,15.0,2102.0,358.0,957.0,371.0,3.1908,137900.0,INLAND,0.9649595687331537,0.170313986679353,2.579514824797844
14930,-122.25,37.89,41.0,1125.0,195.0,356.0,181.0,6.1593,344000.0,NEAR BAY,1.0773480662983426,0.17333333333333334,1.9668508287292819
14931,-117.14,32.76,24.0,3523.0,991.0,1775.0,873.0,2.1273,142300.0,NEAR OCEAN,1.1351660939289805,0.2812943514050525,2.0332187857961053
14932,-122.11,37.38,36.0,3598.0,500.0,1296.0,533.0,7.8177,500001.0,NEAR BAY,0.9380863039399625,0.13896609227348528,2.431519699812383
14933,-117.41,34.1,5.0,4937.0,1139.0,2204.0,812.0,2.5272,92000.0,INLAND,1.4027093596059113,0.23070690702855987,2.7142857142857144
14934,-118.12,33.8,36.0,1257.0,205.0,530.0,211.0,5.3701,251400.0,<1H OCEAN,0.9715639810426541,0.16308671439936356,2.5118483412322274
14935,-122.48,37.7,33.0,4492.0,,3477.0,1537.0,3.0546,297900.0,NEAR OCEAN,,,2.262199089134678
14936,-121.38,38.7,25.0,3919.0,764.0,2203.0,783.0,2.2402,89500.0,INLAND,0.9757343550446999,0.194947690737433,2.813537675606641
14937,-122.79,38.42,9.0,4967.0,885.0,2581.0,915.0,5.038,185600.0,<1H OCEAN,0.9672131147540983,0.17817596134487618,2.8207650273224045
14938,-124.0,40.92,29.0,1429.0,,672.0,266.0,2.9485,98800.0,<1H OCEAN,,,2.526315789473684
14939,-118.49,34.03,31.0,4949.0,1293.0,1985.0,1244.0,4.252,436700.0,<1H OCEAN,1.0393890675241158,0.26126490200040414,1.5956591639871383
14940,-117.07,33.13,33.0,555.0,165.0,612.0,176.0,2.1786,137500.0,<1H OCEAN,0.9375,0.2972972972972973,3.477272727272727
14941,-119.3,36.35,24.0,1855.0,416.0,1520.0,410.0,2.3304,64900.0,INLAND,1.0146341463414634,0.2242587601078167,3.707317073170732
14942,-118.24,33.8,28.0,636.0,169.0,788.0,143.0,3.6161,131300.0,NEAR OCEAN,1.1818181818181819,0.26572327044025157,5.510489510489511
14943,-120.89,39.3,17.0,2282.0,431.0,974.0,371.0,3.5417,155100.0,INLAND,1.1617250673854447,0.18886941279579317,2.6253369272237195
14944,-117.29,34.14,39.0,1989.0,401.0,805.0,341.0,2.425,90000.0,INLAND,1.1759530791788857,0.2016088486676722,2.3607038123167157
14945,-121.0,39.16,10.0,1170.0,225.0,537.0,194.0,3.2813,163200.0,INLAND,1.1597938144329898,0.19230769230769232,2.768041237113402
14946,-122.13,37.77,24.0,2459.0,317.0,916.0,324.0,7.0712,293000.0,NEAR BAY,0.9783950617283951,0.12891419276128507,2.8271604938271606
14947,-117.44,33.95,31.0,914.0,177.0,556.0,161.0,3.7344,115300.0,INLAND,1.0993788819875776,0.1936542669584245,3.453416149068323
14948,-118.28,34.1,49.0,1767.0,467.0,1066.0,438.0,3.0958,210900.0,<1H OCEAN,1.0662100456621004,0.26428975664968873,2.4337899543378994
14949,-117.14,32.8,41.0,2423.0,469.0,1813.0,466.0,2.1157,156900.0,NEAR OCEAN,1.0064377682403434,0.19356170037144035,3.890557939914163
14950,-117.04,32.83,8.0,2205.0,348.0,777.0,341.0,6.0266,177400.0,<1H OCEAN,1.0205278592375366,0.15782312925170067,2.278592375366569
14951,-122.2,37.82,39.0,3770.0,534.0,1265.0,500.0,6.3302,362800.0,NEAR BAY,1.068,0.14164456233421752,2.53
14952,-121.43,37.78,24.0,807.0,174.0,585.0,166.0,2.6181,163500.0,INLAND,1.0481927710843373,0.21561338289962825,3.5240963855421685
14953,-118.33,33.98,38.0,3063.0,796.0,2153.0,721.0,1.8472,149100.0,<1H OCEAN,1.1040221914008321,0.25987593862226577,2.986130374479889
14954,-121.65,39.53,23.0,1387.0,325.0,640.0,289.0,1.4833,65200.0,INLAND,1.1245674740484428,0.2343186733958183,2.2145328719723185
14955,-122.01,37.97,34.0,3259.0,498.0,1250.0,478.0,5.3794,206200.0,NEAR BAY,1.0418410041841004,0.15280760969622584,2.6150627615062763
14956,-117.05,32.78,37.0,1184.0,178.0,529.0,192.0,4.7941,161700.0,<1H OCEAN,0.9270833333333334,0.15033783783783783,2.7552083333333335
14957,-122.47,37.68,31.0,4077.0,777.0,2544.0,738.0,4.5337,306700.0,NEAR OCEAN,1.0528455284552845,0.1905813097866078,3.4471544715447155
14958,-122.3,37.9,38.0,2263.0,522.0,1027.0,509.0,3.5125,224200.0,NEAR BAY,1.0255402750491158,0.23066725585505965,2.017681728880157
14959,-121.96,38.35,20.0,1415.0,266.0,667.0,250.0,4.0938,117300.0,INLAND,1.064,0.1879858657243816,2.668
14960,-121.93,36.59,25.0,2201.0,353.0,622.0,295.0,5.0621,386500.0,NEAR OCEAN,1.1966101694915254,0.16038164470695138,2.1084745762711865
14961,-118.55,34.39,16.0,8726.0,1317.0,3789.0,1279.0,6.8419,323300.0,<1H OCEAN,1.0297107114933541,0.15092826037130413,2.962470680218921
14962,-118.47,34.24,19.0,2405.0,661.0,1855.0,621.0,2.3111,255400.0,<1H OCEAN,1.0644122383252819,0.27484407484407486,2.9871175523349436
14963,-117.84,33.9,24.0,1723.0,223.0,707.0,219.0,7.0352,299600.0,<1H OCEAN,1.0182648401826484,0.1294254207777133,3.228310502283105
14964,-121.58,39.79,19.0,2636.0,523.0,1184.0,465.0,2.7863,108600.0,INLAND,1.124731182795699,0.19840667678300455,2.546236559139785
14965,-117.14,32.71,43.0,966.0,255.0,857.0,208.0,1.2841,72000.0,NEAR OCEAN,1.2259615384615385,0.2639751552795031,4.1201923076923075
14966,-122.05,37.54,25.0,4209.0,731.0,2568.0,703.0,5.2882,223100.0,NEAR BAY,1.0398293029871977,0.17367545735329057,3.6529160739687057
14967,-121.97,36.96,27.0,4001.0,999.0,1808.0,945.0,2.561,234600.0,NEAR OCEAN,1.0571428571428572,0.24968757810547362,1.9132275132275132
14968,-122.37,38.33,29.0,1868.0,291.0,764.0,284.0,4.825,195100.0,NEAR BAY,1.0246478873239437,0.15578158458244112,2.6901408450704225
14969,-121.29,38.14,34.0,2770.0,544.0,1409.0,535.0,3.2338,101800.0,INLAND,1.016822429906542,0.1963898916967509,2.633644859813084
14970,-118.61,34.2,16.0,1718.0,467.0,896.0,475.0,3.6296,160900.0,<1H OCEAN,0.9831578947368421,0.27182770663562283,1.8863157894736842
14971,-118.28,33.98,47.0,865.0,193.0,782.0,217.0,2.2411,93000.0,<1H OCEAN,0.8894009216589862,0.223121387283237,3.6036866359447006
14972,-119.75,34.43,23.0,2982.0,837.0,1317.0,787.0,3.3776,283200.0,NEAR OCEAN,1.0635324015247776,0.2806841046277666,1.673443456162643
14973,-118.38,34.14,40.0,1965.0,354.0,666.0,357.0,6.0876,483800.0,<1H OCEAN,0.9915966386554622,0.1801526717557252,1.865546218487395
14974,-122.22,37.48,34.0,1541.0,584.0,1564.0,558.0,2.56,250000.0,NEAR OCEAN,1.0465949820788532,0.3789746917585983,2.802867383512545
14975,-118.25,33.97,39.0,1346.0,380.0,1520.0,356.0,1.1635,108700.0,<1H OCEAN,1.0674157303370786,0.2823179791976226,4.269662921348314
14976,-117.99,33.75,22.0,3024.0,754.0,2357.0,743.0,3.3125,191800.0,<1H OCEAN,1.0148048452220726,0.24933862433862433,3.172274562584118
14977,-117.28,34.12,47.0,2456.0,611.0,1653.0,512.0,1.3973,66100.0,INLAND,1.193359375,0.2487785016286645,3.228515625
14978,-118.01,33.95,36.0,1579.0,290.0,816.0,276.0,4.4318,181100.0,<1H OCEAN,1.0507246376811594,0.18366054464851173,2.9565217391304346
14979,-118.1,33.91,40.0,513.0,100.0,399.0,99.0,4.875,167600.0,<1H OCEAN,1.0101010101010102,0.1949317738791423,4.03030303030303
14980,-118.16,34.07,41.0,247.0,55.0,925.0,50.0,3.5769,135700.0,<1H OCEAN,1.1,0.22267206477732793,18.5
14981,-122.19,37.77,52.0,2329.0,445.0,1144.0,417.0,3.5114,151200.0,NEAR BAY,1.0671462829736211,0.1910691283812795,2.7434052757793763
14982,-117.23,33.21,21.0,1934.0,386.0,861.0,381.0,3.6181,213800.0,<1H OCEAN,1.0131233595800524,0.19958634953464321,2.2598425196850394
14983,-117.57,34.13,5.0,6135.0,879.0,2795.0,781.0,5.9369,225200.0,INLAND,1.1254801536491676,0.1432762836185819,3.5787451984635084
14984,-118.42,34.08,46.0,1399.0,148.0,410.0,152.0,15.0001,500001.0,<1H OCEAN,0.9736842105263158,0.10578984989278056,2.6973684210526314
14985,-120.84,38.77,11.0,1013.0,188.0,410.0,158.0,4.825,184600.0,INLAND,1.1898734177215189,0.1855873642645607,2.5949367088607596
14986,-122.12,37.69,35.0,2681.0,508.0,1580.0,536.0,4.1042,179100.0,NEAR BAY,0.9477611940298507,0.18948153674002238,2.9477611940298507
14987,-121.3,37.95,9.0,674.0,242.0,575.0,193.0,2.2024,45000.0,INLAND,1.2538860103626943,0.3590504451038576,2.9792746113989637
14988,-121.81,37.3,15.0,1929.0,345.0,1683.0,347.0,5.5248,235600.0,<1H OCEAN,0.9942363112391931,0.17884914463452567,4.85014409221902
14989,-118.27,33.79,39.0,1513.0,365.0,1227.0,354.0,3.3929,184600.0,<1H OCEAN,1.0310734463276836,0.24124256444150693,3.4661016949152543
14990,-118.38,33.81,41.0,1889.0,301.0,802.0,278.0,6.015,488500.0,NEAR OCEAN,1.0827338129496402,0.15934356802541028,2.884892086330935
14991,-118.27,34.06,45.0,564.0,353.0,1172.0,319.0,1.494,187500.0,<1H OCEAN,1.1065830721003134,0.625886524822695,3.6739811912225706
14992,-119.02,35.36,47.0,1631.0,340.0,847.0,315.0,2.5062,73700.0,INLAND,1.0793650793650793,0.20846106683016555,2.688888888888889
14993,-122.6,38.9,23.0,292.0,56.0,92.0,41.0,2.9583,91700.0,INLAND,1.3658536585365855,0.1917808219178082,2.2439024390243905
14994,-122.0,37.0,16.0,32.0,4.0,36.0,5.0,2.625,137500.0,NEAR OCEAN,0.8,0.125,7.2
14995,-117.37,33.98,27.0,1342.0,547.0,844.0,484.0,1.1194,95800.0,INLAND,1.1301652892561984,0.4076005961251863,1.743801652892562
14996,-118.13,34.16,33.0,2682.0,716.0,2050.0,692.0,2.4817,169500.0,<1H OCEAN,1.0346820809248556,0.2669649515287099,2.96242774566474
14997,-119.77,36.75,39.0,1287.0,332.0,1386.0,306.0,1.5227,46900.0,INLAND,1.0849673202614378,0.257964257964258,4.529411764705882
14998,-117.32,33.12,25.0,2670.0,527.0,936.0,461.0,2.7717,354000.0,NEAR OCEAN,1.143167028199566,0.19737827715355805,2.0303687635574836
14999,-116.91,32.75,5.0,8710.0,1614.0,4372.0,1527.0,4.7813,240900.0,<1H OCEAN,1.0569744597249509,0.18530424799081516,2.8631303208906353
15000,-118.36,33.99,43.0,2657.0,548.0,1145.0,524.0,4.1375,287100.0,<1H OCEAN,1.0458015267175573,0.20624764772299586,2.185114503816794
15001,-118.4,34.03,24.0,1101.0,318.0,491.0,287.0,3.2222,319400.0,<1H OCEAN,1.10801393728223,0.2888283378746594,1.710801393728223
15002,-117.89,33.87,25.0,1492.0,439.0,755.0,389.0,3.0893,188200.0,<1H OCEAN,1.1285347043701799,0.29423592493297585,1.9408740359897172
15003,-123.15,39.31,19.0,1026.0,205.0,424.0,152.0,2.8833,154200.0,INLAND,1.3486842105263157,0.19980506822612085,2.789473684210526
15004,-118.4,33.88,35.0,1060.0,191.0,444.0,196.0,8.0015,500001.0,<1H OCEAN,0.9744897959183674,0.180188679245283,2.2653061224489797
15005,-117.76,34.05,36.0,2910.0,819.0,3055.0,782.0,1.9029,98000.0,INLAND,1.0473145780051152,0.28144329896907216,3.9066496163682864
15006,-120.45,39.8,47.0,2149.0,456.0,965.0,419.0,1.7829,55900.0,INLAND,1.0883054892601431,0.21219171707771056,2.3031026252983295
15007,-118.24,34.13,45.0,2170.0,401.0,1043.0,394.0,5.6921,269000.0,<1H OCEAN,1.017766497461929,0.1847926267281106,2.6472081218274113
15008,-118.21,34.1,47.0,5077.0,1271.0,3348.0,1106.0,3.0377,186800.0,<1H OCEAN,1.1491862567811935,0.2503446917470947,3.027124773960217
15009,-118.34,34.11,40.0,5485.0,1242.0,2034.0,1133.0,3.6974,500001.0,<1H OCEAN,1.0962047661076788,0.22643573381950774,1.795233892321271
15010,-121.77,37.68,44.0,495.0,112.0,277.0,109.0,2.6667,179200.0,INLAND,1.0275229357798166,0.22626262626262628,2.541284403669725
15011,-122.5,37.74,40.0,2310.0,445.0,1266.0,490.0,3.7969,297800.0,NEAR OCEAN,0.9081632653061225,0.19264069264069264,2.583673469387755
15012,-117.33,33.23,15.0,2919.0,592.0,1130.0,579.0,2.5872,155600.0,NEAR OCEAN,1.0224525043177892,0.20280918122644742,1.9516407599309153
15013,-118.16,34.02,44.0,1218.0,374.0,1175.0,342.0,1.9688,173900.0,<1H OCEAN,1.0935672514619883,0.3070607553366174,3.435672514619883
15014,-121.97,37.29,29.0,2721.0,682.0,1602.0,646.0,3.337,265300.0,<1H OCEAN,1.0557275541795665,0.25064314590224185,2.4798761609907123
15015,-121.48,38.53,38.0,1451.0,315.0,786.0,340.0,2.3487,101600.0,INLAND,0.9264705882352942,0.21709166092350105,2.3117647058823527
15016,-118.13,33.96,38.0,1040.0,202.0,557.0,228.0,4.0,254700.0,<1H OCEAN,0.8859649122807017,0.19423076923076923,2.442982456140351
15017,-121.55,39.5,26.0,3215.0,827.0,2041.0,737.0,1.0585,45100.0,INLAND,1.1221166892808685,0.2572317262830482,2.7693351424694708
15018,-117.93,34.08,36.0,1597.0,285.0,901.0,272.0,4.3947,197000.0,<1H OCEAN,1.0477941176470589,0.17845961177207265,3.3125
15019,-118.49,34.19,23.0,2087.0,571.0,1809.0,553.0,3.1667,202000.0,<1H OCEAN,1.0325497287522605,0.27359846669861043,3.27124773960217
15020,-118.09,34.08,42.0,1003.0,236.0,769.0,231.0,3.1607,218300.0,<1H OCEAN,1.0216450216450217,0.23529411764705882,3.329004329004329
15021,-122.32,38.0,32.0,2275.0,397.0,1233.0,418.0,4.0437,162800.0,NEAR BAY,0.9497607655502392,0.17450549450549452,2.949760765550239
15022,-121.37,38.7,26.0,2230.0,410.0,1155.0,377.0,3.4911,88200.0,INLAND,1.0875331564986737,0.18385650224215247,3.0636604774535807
